Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
44.CrearUsuario.CrearSelectores,Chrome 90.0.4430.212,Proceso mostrando el resultado con Si y No,,2021-05-26 13:47:13,2021-05-26 13:50:14,"3m - 0,866s",FAILED
,,,,,,,
Test Cases/44.CrearUsuario.CrearSelectores No,Chrome 90.0.4430.212,,,2021-05-26 13:47:17,2021-05-26 13:50:01,"2m - 43,789s",PASSED
"callTestCase(findTestCase(""Inicio Sesion sin variables""), [:], STOP_ON_FAILURE)",Chrome 90.0.4430.212,,,2021-05-26 13:47:19,2021-05-26 13:47:40,"20,991s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Chrome 90.0.4430.212,,,2021-05-26 13:47:40,2021-05-26 13:47:42,"1,699s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:47:42,2021-05-26 13:47:45,"3,006s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Sistema""))",Chrome 90.0.4430.212,,,2021-05-26 13:47:45,2021-05-26 13:47:47,"2,296s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:47:47,2021-05-26 13:47:50,"3,007s",PASSED
"click(findTestObject(""Configuracion/Sistema/1Principal/img_Parametros Generales""))",Chrome 90.0.4430.212,,,2021-05-26 13:47:50,2021-05-26 13:47:53,"2,321s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:47:53,2021-05-26 13:47:56,"3,009s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Pestanas/a_Usuarios""))",Chrome 90.0.4430.212,Cambiar pestaña,,2021-05-26 13:47:56,2021-05-26 13:47:56,"0,636s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:47:56,2021-05-26 13:47:59,"3,010s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_0filtro llave""))",Chrome 90.0.4430.212,,,2021-05-26 13:47:59,2021-05-26 13:48:00,"0,813s",PASSED
"mouseOver(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtros LLave/span_1Filtro""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:00,2021-05-26 13:48:01,"1,245s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/span_select""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:01,2021-05-26 13:48:02,"0,726s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/li_Contiene""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:02,2021-05-26 13:48:03,"0,779s",PASSED
"setText(findTestObject(""Configuracion/Sistema/Parametros Generales/Filtro 1er valor/input_Texto a buscar1""), ""CrearUsuario.CrearSelectores"")",Chrome 90.0.4430.212,CrearUsuario.CrearSelectores,,2021-05-26 13:48:03,2021-05-26 13:48:04,"1,273s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/botones filtro/btn_Filtrar""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:04,2021-05-26 13:48:05,"0,770s",PASSED
delay(2),Chrome 90.0.4430.212,,,2021-05-26 13:48:05,2021-05-26 13:48:07,"2,002s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Editar""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:07,2021-05-26 13:48:08,"0,791s",PASSED
delay(2),Chrome 90.0.4430.212,,,2021-05-26 13:48:08,2021-05-26 13:48:10,"2,005s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/input_Valor""), STOP_ON_FAILURE)",Chrome 90.0.4430.212,si o no,,2021-05-26 13:48:10,2021-05-26 13:48:10,"0,756s",PASSED
"sendKeys(findTestObject(null), ""No"")",Chrome 90.0.4430.212,,,2021-05-26 13:48:10,2021-05-26 13:48:11,"0,718s",PASSED
delay(2),Chrome 90.0.4430.212,,,2021-05-26 13:48:11,2021-05-26 13:48:13,"2,005s",PASSED
"click(findTestObject(""Configuracion/Sistema/Parametros Generales/Cambiar Parametro Valor/a_Guardar""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:13,2021-05-26 13:48:14,"0,566s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:14,2021-05-26 13:48:17,"3,018s",PASSED
"click(findTestObject(""1Inicio/a_Inicio""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:17,2021-05-26 13:48:18,"1,135s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:18,2021-05-26 13:48:21,"3,005s",PASSED
"click(findTestObject(""1Inicio/img_Configuracion""))",Chrome 90.0.4430.212,para crear usuario,,2021-05-26 13:48:21,2021-05-26 13:48:22,"0,918s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:22,2021-05-26 13:48:25,"3,010s",PASSED
"click(findTestObject(""Configuracion/1Principal/img_Seguridad""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:25,2021-05-26 13:48:27,"1,771s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:27,2021-05-26 13:48:30,"3,005s",PASSED
"click(findTestObject(""Configuracion/Seguridad/img_Usuarios""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:30,2021-05-26 13:48:31,"1,056s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:31,2021-05-26 13:48:34,"3,005s",PASSED
"click(findTestObject(""Configuracion/Seguridad/Usuarios/1Principal/img_Agregar Usuarios""))",Chrome 90.0.4430.212,,,2021-05-26 13:48:34,2021-05-26 13:48:36,"2,115s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:36,2021-05-26 13:48:39,"3,005s",PASSED
"setText(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/1Informacion Principal/input_Usuario""), ""juan"")",Chrome 90.0.4430.212,datos usuario a crear,,2021-05-26 13:48:39,2021-05-26 13:48:40,"1,215s",PASSED
"setText(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/1Informacion Principal/input_Nombre a mostrar""), ""Juan"")",Chrome 90.0.4430.212,,,2021-05-26 13:48:40,2021-05-26 13:48:41,"1,233s",PASSED
"setText(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/1Informacion Principal/input_Correo""), ""juan@gmail.com"")",Chrome 90.0.4430.212,,,2021-05-26 13:48:41,2021-05-26 13:48:42,"1,134s",PASSED
"setText(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/1Informacion Principal/input_Celular""), ""3197654321"")",Chrome 90.0.4430.212,,,2021-05-26 13:48:42,2021-05-26 13:48:43,"0,936s",PASSED
"selectOptionByIndex(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/select_Colombia""), 1)",Chrome 90.0.4430.212,Seleccionar Oficina ciel,,2021-05-26 13:48:43,2021-05-26 13:48:45,"1,218s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:45,2021-05-26 13:48:48,"3,005s",PASSED
"selectOptionByIndex(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/select_Departamentos""), 1)",Chrome 90.0.4430.212,,,2021-05-26 13:48:48,2021-05-26 13:48:49,"1,244s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:49,2021-05-26 13:48:52,"3,005s",PASSED
"selectOptionByIndex(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/select_Ciudades""), 1)",Chrome 90.0.4430.212,,,2021-05-26 13:48:52,2021-05-26 13:48:53,"1,185s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:53,2021-05-26 13:48:56,"3,005s",PASSED
"selectOptionByIndex(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/select_Oficinas""), 1)",Chrome 90.0.4430.212,,,2021-05-26 13:48:56,2021-05-26 13:48:57,"1,347s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:48:57,2021-05-26 13:49:00,"3,008s",PASSED
"selectOptionByIndex(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/select_Colombia""), 1)",Chrome 90.0.4430.212,,,2021-05-26 13:49:00,2021-05-26 13:49:01,"1,089s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:01,2021-05-26 13:49:04,"3,003s",PASSED
"check(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/chk_Bogota""), STOP_ON_FAILURE)",Chrome 90.0.4430.212,Escoger Oficina Bogota y luego Ciel,,2021-05-26 13:49:04,2021-05-26 13:49:05,"0,590s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:05,2021-05-26 13:49:08,"3,004s",PASSED
"click(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/btn_FiltrarOficinas""), STOP_ON_FAILURE)",Chrome 90.0.4430.212,filtrar,,2021-05-26 13:49:08,2021-05-26 13:49:09,"0,646s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:09,2021-05-26 13:49:12,"3,007s",PASSED
"check(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/chk_Bogota-Ciel""), STOP_ON_FAILURE)",Chrome 90.0.4430.212,,,2021-05-26 13:49:12,2021-05-26 13:49:12,"0,567s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:12,2021-05-26 13:49:15,"3,027s",PASSED
"click(findTestObject(""Configuracion/Seguridad/Usuarios/Agregar Usuarios/Agregar Usuario1/img_Nuevo""), STOP_ON_FAILURE)",Chrome 90.0.4430.212,,,2021-05-26 13:49:15,2021-05-26 13:49:16,"0,783s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:16,2021-05-26 13:49:19,"3,006s",PASSED
back(),Chrome 90.0.4430.212,,,2021-05-26 13:49:19,2021-05-26 13:49:20,"0,959s",PASSED
"click(findTestObject(""Configuracion/Seguridad/Usuarios/1Principal/img_Usuarios por Terminales""))",Chrome 90.0.4430.212,,,2021-05-26 13:49:20,2021-05-26 13:49:41,"21,000s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:41,2021-05-26 13:49:44,"3,011s",PASSED
"check(findTestObject(""Configuracion/Seguridad/Usuarios/Usuarios por Terminales/1Oficinas/chk_Seleccionar""))",Chrome 90.0.4430.212,Seleccionar Oficina Bogota,,2021-05-26 13:49:44,2021-05-26 13:49:45,"1,134s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:45,2021-05-26 13:49:48,"3,006s",PASSED
"setText(findTestObject(""Configuracion/Seguridad/Usuarios/Usuarios por Terminales/2Usuarios/input__TextoABuscar""), ""juan"")",Chrome 90.0.4430.212,Buscar usuario creado,,2021-05-26 13:49:48,2021-05-26 13:49:49,"1,019s",PASSED
"click(findTestObject(""Configuracion/Seguridad/Usuarios/Usuarios por Terminales/2Usuarios/img_Filtrar""))",Chrome 90.0.4430.212,,,2021-05-26 13:49:49,2021-05-26 13:49:50,"0,602s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:50,2021-05-26 13:49:53,"3,004s",PASSED
"click(findTestObject(""Configuracion/Seguridad/Usuarios/Usuarios por Terminales/2Usuarios/a_Seleccionar""))",Chrome 90.0.4430.212,,,2021-05-26 13:49:53,2021-05-26 13:49:54,"0,712s",PASSED
delay(3),Chrome 90.0.4430.212,,,2021-05-26 13:49:54,2021-05-26 13:49:57,"3,009s",PASSED
"takeFullPageScreenshot(""E:\CIEL INGENIERIA\KATALON\Validaciones\PNG\CrearUsuarioCrearSelectoresNo.png"")",Chrome 90.0.4430.212,E:CIEL INGENIERIAKATALONValidacionesPNG,,2021-05-26 13:49:57,2021-05-26 13:49:58,"1,475s",PASSED
delay(3),Chrome 90.0.4430.212,Cambiar el nombre de la imagen de acuerdo al caso,,2021-05-26 13:49:58,2021-05-26 13:50:01,"3,003s",PASSED
,,,,,,,
Test Cases/44.CrearUsuario.CrearSelectores Si,Chrome 90.0.4430.212,,,2021-05-26 13:50:01,2021-05-26 13:50:14,"12,538s",FAILED
